"replicate","VUS"
1359,0.638267503383782
1360,0.656724498584964
1361,0.67931586071121
1362,0.633173372708256
1363,0.642807924203273
1364,0.66322136089578
1365,0.701870308847053
1366,0.624916943521595
1367,0.605967761781715
1368,0.561904761904762
1369,0.587449243263197
1370,0.531807555063369
1371,0.630478651408884
1372,0.616106804478897
1373,0.635978835978836
1374,0.702473237356958
1375,0.736963209056232
1376,0.630417128091547
1377,0.638427464008859
1378,0.631782945736434
1379,0.618100159960625
1380,0.610372831303064
1381,0.728928263811985
1382,0.675021533161068
1383,0.677310200566015
1384,0.61421188630491
1385,0.618629260489726
1386,0.698917189614864
1387,0.731856773717239
1388,0.615946843853821
1389,0.650092284976006
1390,0.740273163528977
1391,0.651458102620893
1392,0.636003445305771
1393,0.667355727820844
1394,0.59328165374677
1395,0.646966900455272
1396,0.575292235757352
1397,0.688950412206226
1398,0.660858865510028
1399,0.608933185677372
1400,0.594561338747385
1401,0.609782207456626
1402,0.574713916574382
1403,0.706841392887904
1404,0.738095238095238
1405,0.694782822689799
1406,0.527783930109512
1407,0.596751568844592
1408,0.733665559246955
1409,0.583831672203765
1410,0.53025716746647
1411,0.667601821090193
1412,0.656084656084656
1413,0.62015503875969
1414,0.585566629752676
1415,0.707936507936508
1416,0.623034330011074
1417,0.671711578688323
1418,0.548049710840409
1419,0.676350436815553
1420,0.691854312784545
1421,0.677420942537222
1422,0.643115540789959
1423,0.653328411467946
1424,0.593047865140888
1425,0.681284606866002
1426,0.643767687953735
1427,0.76239694844346
1428,0.552405561707887
1429,0.637984496124031
1430,0.681013904269718
1431,0.688741232927279
1432,0.644087609203888
1433,0.574984619170666
1434,0.674541651285837
1435,0.724916943521595
1436,0.596407038267503
1437,0.70396210163652
1438,0.627390180878553
1439,0.675673680324843
1440,0.664673311184939
1441,0.722431401501169
1442,0.575193798449612
1443,0.648566506706042
1444,0.640814568721545
1445,0.621139411837086
1446,0.637639965546942
1447,0.758348714162668
1448,0.67520610311308
1449,0.657893441614372
1450,0.77796234772979
1451,0.62025347606743
1452,0.689725606004676
1453,0.634576104343546
1454,0.590943767687954
1455,0.656330749354005
1456,0.748468069398302
1457,0.533062630737049
1458,0.622443706164636
1459,0.641638981173865
1460,0.613855051064353
1461,0.608490217792543
1462,0.7718715393134
1463,0.606164636397195
1464,0.598301956441491
1465,0.585578934416144
1466,0.722480620155039
1467,0.704023624953858
1468,0.69202657807309
1469,0.591140642303433
1470,0.739030392518765
1471,0.66176941060662
1472,0.732890365448505
1473,0.709696074812354
1474,0.541196013289037
1475,0.724326319675157
1476,0.648320413436692
1477,0.660661990894549
1478,0.584939091915836
1479,0.539104220499569
1480,0.752688568967639
1481,0.677113325950535
1482,0.551937984496124
1483,0.720388827365572
1484,0.712021656207703
1485,0.76239694844346
1486,0.663898117386489
1487,0.638968869201427
1488,0.742032730404823
1489,0.667564907099791
1490,0.608724006398425
1491,0.728571428571429
1492,0.595730281776793
1493,0.634342315737665
1494,0.671428571428571
1495,0.747594438292113
1496,0.700221483942414
1497,0.674910791189861
1498,0.665522332964193
1499,0.572880521717731
1500,0.704540420819491
1501,0.616180632459702
1502,0.612735326688815
1503,0.72895287313892
1504,0.587178540666913
1505,0.674332472006891
1506,0.603100775193798
1507,0.650522948197367
1508,0.633038021410114
1509,0.619872031499938
1510,0.592949427833149
1511,0.685000615233173
1512,0.59806816783561
1513,0.632041343669251
1514,0.582810385135967
1515,0.594930478651409
1516,0.508379475821336
1517,0.710335917312661
1518,0.554743447766704
1519,0.677888519748985
1520,0.664894795127353
1521,0.662384643779993
1522,0.662913744309093
1523,0.698449612403101
1524,0.590771502399409
1525,0.641183708625569
1526,0.47641196013289
1527,0.654669619785899
1528,0.572609819121447
1529,0.712784545342685
1530,0.678762150855174
1531,0.714900947459087
1532,0.701587301587302
1533,0.674960009843731
1534,0.603026947212994
1535,0.604577334809893
1536,0.703863664328781
1537,0.750645994832041
1538,0.637664574873877
1539,0.63494524424757
1540,0.701574996923834
1541,0.602362495385751
1542,0.588913498215824
1543,0.540531561461794
1544,0.643103236126492
1545,0.667269595176572
1546,0.665116279069767
1547,0.736655592469546
1548,0.637713793527747
1549,0.626750338378245
1550,0.678725236864772
1551,0.775526024363234
1552,0.699335548172757
1553,0.699150978220746
1554,0.784053156146179
1555,0.640716131413806
1556,0.664254952627046
1557,0.619158361018826
1558,0.692629506582995
1559,0.675119970468808
1560,0.603949796973053
1561,0.582145933308724
1562,0.524449366309831
1563,0.716648209671465
1564,0.679808047249908
1565,0.614470284237726
1566,0.634699150978221
1567,0.599557032115172
1568,0.561794019933555
1569,0.725359911406423
1570,0.623292727943891
1571,0.751261228005414
1572,0.635240556170789
1573,0.659480743201673
1574,0.624104835732743
1575,0.690303925187646
1576,0.707468930724745
1577,0.700147655961609
1578,0.626012058570198
1579,0.747828226897994
1580,0.67041958902424
1581,0.729777285591239
1582,0.767220376522702
1583,0.722296050203027
1584,0.669385997292974
1585,0.71280915466962
1586,0.687301587301587
1587,0.78781838316722
1588,0.597563676633444
1589,0.752454780361757
1590,0.68583733234896
1591,0.614913252122554
1592,0.702780853943645
1593,0.652774701611911
1594,0.711861695582626
1595,0.753955949304786
1596,0.682207456626061
1597,0.770764119601329
1598,0.513645871785407
1599,0.701698043558509
1600,0.69854804971084
1601,0.701562692260367
1602,0.592432631967516
1603,0.678208440999139
1604,0.696739264181125
1605,0.591755875476806
1606,0.595324227882367
1607,0.688249046388581
1608,0.725655223329642
1609,0.56901685738895
1610,0.711111111111111
1611,0.695681063122924
1612,0.670456503014643
1613,0.599433985480497
1614,0.580595545711825
1615,0.692235757352036
1616,0.477334809892949
1617,0.588556662975268
1618,0.674763135228251
1619,0.566851236618679
1620,0.560883474836963
1621,0.659812969115295
1622,0.586489479512735
1623,0.701956441491325
1624,0.626885689676387
1625,0.636471022517534
1626,0.568106312292359
1627,0.688002953119232
1628,0.630503260735819
1629,0.595865633074935
1630,0.564784053156146
1631,0.6906238464378
1632,0.692518764611788
1633,0.69864648701858
1634,0.659653008490218
1635,0.653955949304787
1636,0.618198597268365
1637,0.649920019687461
1638,0.740789959394611
1639,0.608145687215455
1640,0.64031007751938
1641,0.653242278823674
1642,0.709966777408638
1643,0.674344776670358
1644,0.532595053525286
1645,0.591288298265042
1646,0.758680940076289
1647,0.651458102620893
1648,0.640039374923096
1649,0.685332841146795
1650,0.675083056478405
1651,0.700479881875231
1652,0.680324843115541
1653,0.762421557770395
1654,0.686870924080226
1655,0.623034330011074
1656,0.672056109265412
1657,0.692457241294451
1658,0.626541159099299
1659,0.599557032115172
1660,0.695422665190107
1661,0.696382428940568
1662,0.635068290882244
1663,0.681666051433493
1664,0.685529715762274
1665,0.646954595791805
1666,0.57839301095115
1667,0.733062630737049
1668,0.53702473237357
1669,0.611000369139904
1670,0.618370862556909
1671,0.730515565399286
1672,0.748357327427095
1673,0.579598867970961
1674,0.676707272056109
1675,0.638304417374185
1676,0.743927648578811
1677,0.734613018333949
1678,0.697256060046758
1679,0.75577703949797
1680,0.578183831672204
1681,0.71546696197859
1682,0.706201550387597
1683,0.662827611664821
1684,0.601611910914236
1685,0.620401132029039
1686,0.597157622739018
1687,0.623403469915098
1688,0.686194167589516
1689,0.640076288913498
1690,0.728165374677003
1691,0.716758951642673
1692,0.603654485049834
1693,0.702141011443337
1694,0.707407407407407
1695,0.573938722775932
1696,0.615356220007383
1697,0.660686600221484
1698,0.71421188630491
1699,0.683314876338132
1700,0.694905869324474
1701,0.572191460563554
1702,0.711627906976744
1703,0.682834994462901
1704,0.64775439891719
1705,0.731979820351913
1706,0.73745539559493
1707,0.718715393133998
1708,0.687633813215209
1709,0.660649686231082
1710,0.604134366925065
1711,0.665694598252738
1712,0.639362618432386
1713,0.733653254583487
1714,0.669952011812477
1715,0.658078011566384
1716,0.670087363110619
1717,0.678626799557032
1718,0.590340839178048
1719,0.68984865263935
1720,0.681210778885197
1721,0.73098314261105
1722,0.685640457733481
1723,0.65959148517288
1724,0.600812107788852
1725,0.666740494647471
1726,0.543718469299865
1727,0.589836347975883
1728,0.72141011443337
1729,0.691374430909315
1730,0.660760428202289
1731,0.697416020671835
1732,0.693244739756368
1733,0.659874492432632
1734,0.567417251138181
1735,0.533554817275747
1736,0.619933554817276
1737,0.672240679217423
1738,0.599729297403716
1739,0.680214101144334
1740,0.711000369139904
1741,0.717017349575489
1742,0.716352897748247
1743,0.541860465116279
1744,0.625765965300849
1745,0.643115540789959
1746,0.651015134736065
1747,0.572991263688938
1748,0.680287929125138
1749,0.551273532668881
1750,0.591325212255445
1751,0.732607358188754
1752,0.741466715885321
1753,0.725126122800541
1754,0.627993109388458
1755,0.683610188261351
1756,0.688039867109634
1757,0.571760797342193
1758,0.605180263319798
1759,0.738009105450966
1760,0.569915097822075
1761,0.614359542266519
1762,0.574246339362618
1763,0.630195644149133
1764,0.630823181985973
1765,0.627919281407654
1766,0.685135966531315
1767,0.662163159837578
1768,0.568303186907838
1769,0.586883228743694
1770,0.693995324227882
1771,0.722997416020672
1772,0.579623477297896
1773,0.631930601698044
1774,0.688704318936877
1775,0.630626307370493
1776,0.60661990894549
1777,0.680940076288914
1778,0.616623600344531
1779,0.669472129937246
1780,0.659173126614987
1781,0.608194905869324
1782,0.560969607481235
1783,0.740802264058078
1784,0.748997169927403
1785,0.662089331856774
1786,0.716279069767442
1787,0.688150609080842
1788,0.742401870308847
1789,0.612144702842377
1790,0.690463885812723
1791,0.538562815307001
1792,0.67505844715147
1793,0.638870431893688
1794,0.672388335179033
1795,0.510483573274271
1796,0.574320167343423
1797,0.742881752184078
1798,0.649821582379722
1799,0.718235511258767
1800,0.670333456379968
1801,0.681026208933186
1802,0.603260735818875
1803,0.688187523071244
1804,0.54171280915467
1805,0.6515688445921
1806,0.608281038513597
1807,0.666272917435708
1808,0.582958041097576
1809,0.767368032484312
1810,0.642820228866741
1811,0.679500430663221
1812,0.603186907838071
1813,0.643632336655592
1814,0.655174110988064
1815,0.707124400147656
1816,0.638415159345392
1817,0.70458963947336
1818,0.642438784299249
1819,0.595644149132521
1820,0.685492801771872
1821,0.652491694352159
1822,0.592641811246462
1823,0.67926664205734
1824,0.70212870677987
1825,0.668992248062016
1826,0.52025347606743
1827,0.692272671342439
1828,0.582748861818629
1829,0.55176571920758
1830,0.745896394733604
1831,0.630638612033961
1832,0.662212378491448
1833,0.67588285960379
1834,0.772978959025471
1835,0.584188507444321
1836,0.717829457364341
1837,0.575415282392027
1838,0.720142734096222
1839,0.680829334317706
1840,0.594450596776178
1841,0.542943275501415
1842,0.655875476805709
1843,0.566642057339732
1844,0.623145071982281
1845,0.645465731512243
1846,0.592174234034699
1847,0.583831672203765
1848,0.654681924449366
1849,0.644912021656208
1850,0.686267995570321
1851,0.718198597268365
1852,0.672129937246216
1853,0.691214470284238
1854,0.676941060661991
1855,0.684090070136582
1856,0.62078257659653
1857,0.634182355112588
1858,0.637086255690907
1859,0.738316722037652
1860,0.587166236003445
1861,0.669349083302572
1862,0.544862803002338
1863,0.64823428079242
1864,0.657462778393011
1865,0.708379475821336
1866,0.730970837947582
1867,0.70198105081826
1868,0.679426602682417
1869,0.674418604651163
1870,0.677211763258275
1871,0.686427956195398
1872,0.580730897009967
1873,0.667109634551495
1874,0.643386243386243
1875,0.581419958164144
1876,0.674393995324228
1877,0.637516918912268
1878,0.566186784791436
1879,0.758508674787745
1880,0.699335548172757
1881,0.593700012304664
1882,0.61082810385136
1883,0.727131782945736
1884,0.710532791928141
1885,0.701796480866248
1886,0.636594069152209
1887,0.702522456010828
1888,0.665596160944998
1889,0.620794881259997
1890,0.654066691275994
1891,0.703716008367171
1892,0.752565522332964
1893,0.659702227144088
1894,0.641343669250646
1895,0.619785898855666
1896,0.569755137196998
1897,0.645035068290882
1898,0.661523317337271
1899,0.663922726713424
1900,0.720819490586932
1901,0.637135474344777
1902,0.768893810754276
1903,0.676670358065707
1904,0.655592469545958
1905,0.570751814937861
1906,0.619158361018826
1907,0.583880890857635
1908,0.732730404823428
1909,0.690070136581765
1910,0.714950166112957
1911,0.580607850375292
1912,0.681075427587056
1913,0.582527377876215
1914,0.745145810262089
1915,0.580927771625446
1916,0.639867109634552
1917,0.718641565153193
1918,0.641208317952504
1919,0.661252614740987
1920,0.702436323366556
1921,0.625593700012305
1922,0.658742463393626
1923,0.583684016242156
1924,0.608551741109881
1925,0.621385505106435
1926,0.745502645502645
1927,0.676239694844346
1928,0.700356835240556
1929,0.612046265534638
1930,0.714507198228128
1931,0.645650301464255
1932,0.592321889996309
1933,0.660132890365449
1934,0.663110618924572
1935,0.66655592469546
1936,0.6187523071244
1937,0.643115540789959
1938,0.706152331733727
1939,0.716205241786637
1940,0.728497600590624
1941,0.638365940691522
1942,0.551421188630491
1943,0.64905869324474
1944,0.622480620155039
1945,0.725113818137074
1946,0.729937246216316
1947,0.606989048849514
1948,0.585566629752676
1949,0.652528608342562
1950,0.666519010705057
1951,0.670960994216808
1952,0.708822443706165
1953,0.618678479143595
1954,0.634305401747262
1955,0.650855174110988
1956,0.618715393133998
1957,0.709856035437431
1958,0.587892211148025
1959,0.691731266149871
1960,0.664796357819614
1961,0.680140273163529
1962,0.62692260366679
1963,0.616266765103974
1964,0.6677125630614
1965,0.67651039744063
1966,0.696345514950166
1967,0.747926664205734
1968,0.593761535622001
1969,0.667786391042205
1970,0.731869078380706
1971,0.723563430540175
1972,0.683474836963209
1973,0.63359173126615
1974,0.661424880029531
1975,0.644407530454042
1976,0.518358557893442
1977,0.672129937246216
1978,0.632693490833026
1979,0.611480251015135
1980,0.690242401870309
1981,0.6229112833764
1982,0.707604282022887
1983,0.543226282761166
1984,0.611443337024732
1985,0.677667035806571
1986,0.681272302202535
1987,0.610754275870555
1988,0.642451088962717
1989,0.656047742094254
1990,0.560305155653993
1991,0.616906607604282
1992,0.696640826873385
1993,0.656995201181248
1994,0.731007751937985
1995,0.595053525286083
1996,0.577630121816168
1997,0.592691029900332
1998,0.559394610557401
1999,0.552528608342562
2000,0.660182109019318
